197217
60511
71568
82400
94592
110941
124576
139400
154727
166329
174151
173272
199267
229301
253710
258938
272514
359481
335663
322715
316491
313913
314252
327189
333320
335745
351184
365735
381138
390218
400251
418945
435256
445519
455856
461041
457887
461589
453832
453623
442966
453106
442244
424229
406465
400353
393576
387559
393122
421051
436763
436414
432031
433967
431932
445191
447804
440355
455725
455238
464389
473507
461555
451917
453265
440565
443496
440601
426847
418297
402791
385297
369604
371935
380328
386104
400276
409154
422335
418939
422811
431442
438005
425759
416815
413937
414627
401864
389465
375332
360102
