412286
100919
113621
124028
137230
154056
168423
182702
196217
206959
212739
210096
235783
265624
286767
291001
302509
393528
366752
349927
344326
338485
337435
347575
354014
353453
366881
381506
396633
406314
415958
433795
449311
461124
472307
477697
474724
473125
469525
470032
458714
470050
451915
433025
415156
407424
399785
390727
397446
425925
445589
446171
444389
444238
440534
449233
449359
450660
457966
450682
449797
458161
453049
435214
431224
418173
416566
416001
400414
392006
376139
364798
347648
350993
360365
366608
381039
387546
401397
398348
403269
410453
416995
404941
396258
392808
392912
381457
369889
354887
341795
